Région;Pays-1;Années;Population;Granularité
Europe;France;2010;49393,298;Urban
Europe;France;2011;63222,227;Total
Europe;France;2011;30629,188;Male
Europe;France;2011;32593,041;Female
Europe;France;2011;13541,366;Rural
Europe;France;2011;49802,211;Urban
Europe;France;2012;63564,221;Total
Europe;France;2012;30799,056;Male
Europe;France;2012;32765,168;Female
Europe;France;2012;13442,096;Rural
Europe;France;2012;50197,777;Urban
Europe;France;2013;63893,525;Total
Europe;France;2013;30961,448;Male
Europe;France;2013;32932,073;Female
Europe;France;2013;13336,757;Rural
Europe;France;2013;50583,16;Urban
Europe;France;2014;64193,55;Total
Europe;France;2014;31107,343;Male
Europe;France;2014;33086,207;Female
Europe;France;2014;13226,977;Rural
Europe;France;2014;50963,661;Urban
Europe;France;2015;64453,2;Total
Europe;France;2015;31230,758;Male
Europe;France;2015;33222,436;Female
Europe;France;2015;13113,96;Rural
Europe;France;2015;51343,241;Urban
Europe;France;2016;64667,596;Total
Europe;France;2016;31328,637;Male
Europe;France;2016;33338,953;Female
Europe;France;2016;12998,038;Rural
Europe;France;2016;51722,652;Urban
Europe;France;2017;64842,509;Total
Europe;France;2017;31404,236;Male
Europe;France;2017;33438,277;Female
Europe;France;2017;12879,012;Rural
Europe;France;2017;52100,536;Urban
Europe;France;2018;64990,511;Total
Europe;France;2018;31465,65;Male
Europe;France;2018;33524,862;Female
Europe;France;2018;12756,906;Rural
Europe;France;2018;52476,365;Urban
;;2000;163,165;Total
;;2000;84,222;Male
;;2000;78,941;Female
;;2000;34,084;Rural
;;2000;129,081;Urban
;;2001;170,454;Total
;;2001;87,281;Male
;;2001;83,162;Female
;;2001;34,932;Rural
;;2001;135,664;Urban
;;2002;178,543;Total
;;2002;90,503;Male
;;2002;88,045;Female
;;2002;35,905;Rural
;;2002;142,999;Urban
;;2003;187,024;Total
;;2003;93,83;Male
;;2003;93,196;Female
;;2003;36,901;Rural
;;2003;150,718;Urban
;;2004;195,314;Total
;;2004;97,191;Male
;;2004;98,114;Female
;;2004;37,789;Rural
;;2004;158,29;Urban
;;2005;202,971;Total
;;2005;100,557;Male
;;2005;102,416;Female
;;2005;38,49;Rural
;;2005;165,336;Urban
;;2006;209,89;Total
;;2006;103,91;Male
;;2006;105,981;Female
;;2006;38,976;Rural
;;2006;171,697;Urban
;;2007;216,185;Total
;;2007;107,252;Male
;;2007;108,93;Female
;;2007;39,301;Rural
;;2007;177,484;Urban
;;2008;221,996;Total
;;2008;110,528;Male
;;2008;111,469;Female
;;2008;39,524;Rural
;;2008;182,928;Urban
;;2009;227,54;Total
;;2009;113,612;Male
;;2009;113,93;Female
;;2009;39,733;Rural
;;2009;188,401;Urban
;;2010;233,002;Total
;;2010;116,453;Male
;;2010;116,543;Female
;;2010;39,989;Rural
;;2010;194,192;Urban
;;2011;238,384;Total
;;2011;119,004;Male
;;2011;119,379;Female
;;2011;40,299;Rural
;;2011;200,355;Urban
;;2012;243,666;Total
;;2012;121,317;Male
;;2012;122,35;Female
;;2012;40,645;Rural
;;2012;206,818;Urban
;;2013;249,054;Total
;;2013;123,574;Male
;;2013;125,475;Female
;;2013;41,008;Rural
;;2013;213,495;Urban
;;2014;254,773;Total
;;2014;126,027;Male
;;2014;128,753;Female
;;2014;41,365;Rural
;;2014;220,258;Urban
;;2015;260,999;Total
;;2015;128,863;Male
;;2015;132,145;Female
;;2015;41,695;Rural
;;2015;226,996;Urban
;;2016;267,821;Total
;;2016;132,14;Male
;;2016;135,684;Female
;;2016;42,001;Rural
;;2016;233,712;Urban
;;2017;275,191;Total
;;2017;135,804;Male
;;2017;139,385;Female
;;2017;42,29;Rural
;;2017;240,441;Urban
;;2018;282,938;Total
;;2018;139,739;Male
;;2018;143,197;Female
;;2018;42,568;Rural
;;2018;247,195;Urban
;;2000;240,686;Total
;;2000;123,817;Male
;;2000;116,864;Female
;;2000;104,283;Rural
;;2000;132,975;Urban
;;2001;244,931;Total
;;2001;125,85;Male
;;2001;119,079;Female
;;2001;106,239;Rural
;;2001;135,034;Urban
;;2002;248,972;Total
;;2002;127,798;Male
;;2002;121,178;Female
;;2002;108,077;Rural
;;2002;136,929;Urban
;;2003;252,703;Total
;;2003;129,624;Male
;;2003;123,083;Female
;;2003;108,739;Rural
;;2003;139,76;Urban
;;2004;255,992;Total
;;2004;131,242;Male
;;2004;124,753;Female
;;2004;108,688;Rural
;;2004;143,087;Urban
;;2005;258,78;Total
;;2005;132,626;Male
;;2005;126,154;Female
;;2005;108,537;Rural
;;2005;146,349;Urban
;;2006;261,01;Total
;;2006;133,746;Male
;;2006;127,261;Female
;;2006;108,284;Rural
;;2006;149,548;Urban
;;2007;262,721;Total
;;2007;134,628;Male
;;2007;128,089;Female
;;2007;107,926;Rural
;;2007;152,668;Urban
;;2008;264,061;Total
;;2008;135,317;Male
;;2008;128,747;Female
;;2008;107,467;Rural
;;2008;155,712;Urban
;;2009;265,254;Total
;;2009;135,885;Male
;;2009;129,371;Female
;;2009;106,916;Rural
;;2009;158,665;Urban
;;2010;266,455;Total
;;2010;136,4;Male
;;2010;130,049;Female
;;2010;106,278;Rural
;;2010;161,542;Urban
;;2011;267,698;Total
;;2011;136,865;Male
;;2011;130,837;Female
;;2011;105,537;Rural
;;2011;164,306;Urban
;;2012;268,998;Total
;;2012;137,29;Male
;;2012;131,705;Female
;;2012;104,716;Rural
;;2012;166,987;Urban
;;2013;270,328;Total
;;2013;137,701;Male
;;2013;132,631;Female
;;2013;105,081;Rural
;;2013;168,447;Urban
;;2014;271,705;Total
;;2014;138,151;Male
;;2014;133,562;Female
;;2014;105,694;Rural
;;2014;169,79;Urban
;;2015;273,124;Total
;;2015;138,667;Male
;;2015;134,452;Female
;;2015;106,402;Rural
;;2015;171,288;Urban
;;2016;274,575;Total
;;2016;139,274;Male
;;2016;135,302;Female
;;2016;107,226;Rural
;;2016;172,982;Urban
;;2017;276,102;Total
;;2017;139,968;Male
;;2017;136,14;Female
;;2017;108,155;Rural
;;2017;174,852;Urban
;;2018;277,679;Total
;;2018;140,712;Male
;;2018;136,961;Female
;;2018;109,102;Rural
;;2018;176,757;Urban
Africa;Gabon;2000;1228,36;Total
Africa;Gabon;2000;610,303;Male
Africa;Gabon;2000;618,056;Female
Africa;Gabon;2000;260,031;Rural
Africa;Gabon;2000;971,091;Urban
Africa;Gabon;2001;1258,003;Total
Africa;Gabon;2001;625,813;Male
Africa;Gabon;2001;632,195;Female
Africa;Gabon;2001;257,087;Rural
Africa;Gabon;2001;1005,172;Urban
Africa;Gabon;2002;1288,315;Total
Africa;Gabon;2002;641,57;Male
Africa;Gabon;2002;646,74;Female
Africa;Gabon;2002;254,12;Rural
Africa;Gabon;2002;1040,289;Urban
Africa;Gabon;2003;1319,953;Total
Africa;Gabon;2003;658,047;Male
Africa;Gabon;2003;661,899;Female
Africa;Gabon;2003;251,249;Rural
Africa;Gabon;2003;1076,897;Urban
Africa;Gabon;2004;1353,795;Total
Africa;Gabon;2004;675,829;Male
Africa;Gabon;2004;677,959;Female
Africa;Gabon;2004;248,58;Rural
Africa;Gabon;2004;1115,625;Urban
Africa;Gabon;2005;1390,549;Total
Africa;Gabon;2005;695,394;Male
Africa;Gabon;2005;695,156;Female
Africa;Gabon;2005;246,218;Rural
Africa;Gabon;2005;1156,908;Urban
Africa;Gabon;2006;1430,152;Total
Africa;Gabon;2006;716,732;Male
Africa;Gabon;2006;713,412;Female
Africa;Gabon;2006;244,076;Rural
Africa;Gabon;2006;1200,768;Urban
Africa;Gabon;2007;1472,575;Total
Africa;Gabon;2007;739,772;Male
Africa;Gabon;2007;732,793;Female
Africa;Gabon;2007;242,107;Rural
Africa;Gabon;2007;1247,086;Urban
Africa;Gabon;2008;1518,54;Total
Africa;Gabon;2008;764,788;Male
Africa;Gabon;2008;753,75;Female
Africa;Gabon;2008;240,309;Rural
Africa;Gabon;2008;1296,102;Urban
Africa;Gabon;2009;1568,928;Total
Africa;Gabon;2009;792,07;Male
Africa;Gabon;2009;776,855;Female
Africa;Gabon;2009;238,727;Rural
Africa;Gabon;2009;1348,027;Urban
Africa;Gabon;2010;1624,14;Total
Africa;Gabon;2010;821,716;Male
Africa;Gabon;2010;802,43;Female
Africa;Gabon;2010;237,291;Rural
Africa;Gabon;2010;1402,919;Urban
Africa;Gabon;2011;1684,635;Total
Africa;Gabon;2011;853,93;Male
Africa;Gabon;2011;830,699;Female
Africa;Gabon;2011;236,029;Rural
Africa;Gabon;2011;1461,072;Urban
Africa;Gabon;2012;1749,682;Total
Africa;Gabon;2012;888,349;Male
Africa;Gabon;2012;861,328;Female
Africa;Gabon;2012;234,816;Rural
Africa;Gabon;2012;1522,001;Urban
Africa;Gabon;2013;1817,071;Total
Africa;Gabon;2013;923,796;Male
Africa;Gabon;2013;893,274;Female
Africa;Gabon;2013;233,402;Rural
Africa;Gabon;2013;1583,869;Urban
Africa;Gabon;2014;1883,8;Total
Africa;Gabon;2014;958,672;Male
Africa;Gabon;2014;925,129;Female
Africa;Gabon;2014;231,633;Rural
Africa;Gabon;2014;1644,08;Urban
Africa;Gabon;2015;1947,686;Total
Africa;Gabon;2015;991,831;Male
Africa;Gabon;2015;955,859;Female
Africa;Gabon;2015;229,341;Rural
Africa;Gabon;2015;1700,834;Urban
Africa;Gabon;2016;2007,873;Total
Africa;Gabon;2016;1022,809;Male
Africa;Gabon;2016;985,073;Female
Africa;Gabon;2016;226,498;Rural
Africa;Gabon;2016;1753,288;Urban
Africa;Gabon;2017;2064,823;Total
Africa;Gabon;2017;1051,835;Male
Africa;Gabon;2017;1012,977;Female
Africa;Gabon;2017;223,245;Rural
Africa;Gabon;2017;1801,892;Urban
Africa;Gabon;2018;2119,275;Total
Africa;Gabon;2018;1079,376;Male
Africa;Gabon;2018;1039,899;Female
Africa;Gabon;2018;219,785;Rural
Africa;Gabon;2018;1847,776;Urban
Africa;Gambia;2000;1317,703;Total
Africa;Gambia;2000;656,267;Male
Africa;Gambia;2000;661,441;Female
Africa;Gambia;2000;642,181;Rural
Africa;Gambia;2000;589,663;Urban
Africa;Gambia;2001;1360,074;Total
Africa;Gambia;2001;676,893;Male
Africa;Gambia;2001;683,177;Female
Africa;Gambia;2001;650,815;Rural
Africa;Gambia;2001;619,68;Urban
Africa;Gambia;2002;1404,261;Total
Africa;Gambia;2002;698,482;Male
Africa;Gambia;2002;705,781;Female
Africa;Gambia;2002;659,831;Rural
Africa;Gambia;2002;651,518;Urban
Africa;Gambia;2003;1449,925;Total
Africa;Gambia;2003;720,852;Male
Africa;Gambia;2003;729,073;Female
Africa;Gambia;2003;669,586;Rural
Africa;Gambia;2003;684,608;Urban
Africa;Gambia;2004;1496,527;Total
Africa;Gambia;2004;743,719;Male
Africa;Gambia;2004;752,805;Female
Africa;Gambia;2004;681,267;Rural
Africa;Gambia;2004;717,306;Urban
Africa;Gambia;2005;1543,741;Total
Africa;Gambia;2005;766,917;Male
Africa;Gambia;2005;776,828;Female
Africa;Gambia;2005;692,935;Rural
Africa;Gambia;2005;751,269;Urban
Africa;Gambia;2006;1591,445;Total
Africa;Gambia;2006;790,378;Male
Africa;Gambia;2006;801,066;Female
Africa;Gambia;2006;704,493;Rural
Africa;Gambia;2006;786,528;Urban
Africa;Gambia;2007;1639,848;Total
Africa;Gambia;2007;814,219;Male
Africa;Gambia;2007;825,627;Female
Africa;Gambia;2007;715,979;Rural
Africa;Gambia;2007;823,137;Urban
Africa;Gambia;2008;1689,285;Total
Africa;Gambia;2008;838,605;Male
Africa;Gambia;2008;850,683;Female
Africa;Gambia;2008;727,394;Rural
Africa;Gambia;2008;861,178;Urban
Africa;Gambia;2009;1740,279;Total
Africa;Gambia;2009;863,777;Male
Africa;Gambia;2009;876,5;Female
Africa;Gambia;2009;738,84;Rural
Africa;Gambia;2009;900,72;Urban
Africa;Gambia;2010;1793,196;Total
Africa;Gambia;2010;889,92;Male
Africa;Gambia;2010;903,279;Female
Africa;Gambia;2010;750,273;Rural
Africa;Gambia;2010;941,876;Urban
Africa;Gambia;2011;1848,147;Total
Africa;Gambia;2011;917,082;Male
Africa;Gambia;2011;931,06;Female
Africa;Gambia;2011;761,696;Rural
Africa;Gambia;2011;984,667;Urban
Africa;Gambia;2012;1905,013;Total
Africa;Gambia;2012;945,203;Male
Africa;Gambia;2012;959,817;Female
Africa;Gambia;2012;773,029;Rural
Africa;Gambia;2012;1029,096;Urban
Africa;Gambia;2013;1963,712;Total
Africa;Gambia;2013;974,246;Male
Africa;Gambia;2013;989,462;Female
Africa;Gambia;2013;784,258;Rural
Africa;Gambia;2013;1075,066;Urban
Africa;Gambia;2014;2024,042;Total
Africa;Gambia;2014;1004,095;Male
Africa;Gambia;2014;1019,942;Female
Africa;Gambia;2014;795,364;Rural
Africa;Gambia;2014;1122,488;Urban
Africa;Gambia;2015;2085,86;Total
Africa;Gambia;2015;1034,7;Male
Africa;Gambia;2015;1051,16;Female
Africa;Gambia;2015;806,309;Rural
Africa;Gambia;2015;1171,281;Urban
Africa;Gambia;2016;2149,136;Total
Africa;Gambia;2016;1066,028;Male
Africa;Gambia;2016;1083,106;Female
Africa;Gambia;2016;817,075;Rural
Africa;Gambia;2016;1221,426;Urban
Africa;Gambia;2017;2213,889;Total
Africa;Gambia;2017;1098,096;Male
Africa;Gambia;2017;1115,804;Female
Africa;Gambia;2017;827,654;Rural
Africa;Gambia;2017;1272,914;Urban
Africa;Gambia;2018;2280,094;Total
Africa;Gambia;2018;1130,877;Male
Africa;Gambia;2018;1149,215;Female
Africa;Gambia;2018;838,035;Rural
Africa;Gambia;2018;1325,73;Urban
Europe;Georgia;2000;4362,187;Total
Europe;Georgia;2000;2072,239;Male
Europe;Georgia;2000;2289,945;Female
Europe;Georgia;2000;2236,449;Rural
Europe;Georgia;2000;2485,61;Urban
Europe;Georgia;2001;4296,979;Total
Europe;Georgia;2001;2043,17;Male
Europe;Georgia;2001;2253,811;Female
Europe;Georgia;2001;2224,052;Rural
Europe;Georgia;2001;2448,11;Urban
Europe;Georgia;2002;4258,571;Total
Europe;Georgia;2002;2026,633;Male
Europe;Georgia;2002;2231,94;Female
Europe;Georgia;2002;2199,528;Rural
Europe;Georgia;2002;2425,352;Urban
Europe;Georgia;2003;4238,929;Total
Europe;Georgia;2003;2018,72;Male
Europe;Georgia;2003;2220,21;Female
Europe;Georgia;2003;2159,971;Rural
Europe;Georgia;2003;2419,111;Urban
Europe;Georgia;2004;4225,816;Total
Europe;Georgia;2004;2013,546;Male
Europe;Georgia;2004;2212,265;Female
Europe;Georgia;2004;2120,781;Rural
Europe;Georgia;2004;2412,548;Urban
Europe;Georgia;2005;4210,168;Total
Europe;Georgia;2005;2006,77;Male
Europe;Georgia;2005;2203,388;Female
Europe;Georgia;2005;2081,535;Rural
Europe;Georgia;2005;2405,012;Urban
Europe;Georgia;2006;4189,72;Total
Europe;Georgia;2006;1997,211;Male
Europe;Georgia;2006;2192,511;Female
Europe;Georgia;2006;2042,246;Rural
Europe;Georgia;2006;2396,65;Urban
Europe;Georgia;2007;4166,867;Total
Europe;Georgia;2007;1986,029;Male
Europe;Georgia;2007;2180,831;Female
Europe;Georgia;2007;2003,024;Rural
Europe;Georgia;2007;2387,511;Urban
Europe;Georgia;2008;4142,655;Total
Europe;Georgia;2008;1973,993;Male
Europe;Georgia;2008;2168,655;Female
Europe;Georgia;2008;1963,424;Rural
Europe;Georgia;2008;2377,09;Urban
Europe;Georgia;2009;4119,494;Total
Europe;Georgia;2009;1962,631;Male
Europe;Georgia;2009;2156,859;Female
Europe;Georgia;2009;1923,027;Rural
Europe;Georgia;2009;2364,669;Urban
Europe;Georgia;2010;4099,099;Total
Europe;Georgia;2010;1953,01;Male
Europe;Georgia;2010;2146,086;Female
Europe;Georgia;2010;1881,61;Rural
Europe;Georgia;2010;2350,051;Urban
Europe;Georgia;2011;4081,017;Total
Europe;Georgia;2011;1945,045;Male
Europe;Georgia;2011;2135,967;Female
Europe;Georgia;2011;1838,725;Rural
Europe;Georgia;2011;2332,531;Urban
Europe;Georgia;2012;4064,106;Total
Europe;Georgia;2012;1938,079;Male
Europe;Georgia;2012;2126,018;Female
Europe;Georgia;2012;1794,943;Rural
Europe;Georgia;2012;2312,776;Urban
Europe;Georgia;2013;4048,701;Total
Europe;Georgia;2013;1931,983;Male
Europe;Georgia;2013;2116,718;Female
Europe;Georgia;2013;1752,471;Rural
Europe;Georgia;2013;2293,439;Urban
Europe;Georgia;2014;4035,311;Total
Europe;Georgia;2014;1926,599;Male
Europe;Georgia;2014;2108,711;Female
Europe;Georgia;2014;1714,022;Rural
Europe;Georgia;2014;2278,324;Urban
Europe;Georgia;2015;4024,183;Total
Europe;Georgia;2015;1921,748;Male
Europe;Georgia;2015;2102,432;Female
Europe;Georgia;2015;1681,437;Rural
Europe;Georgia;2015;2270,087;Urban
Europe;Georgia;2016;4015,45;Total
Europe;Georgia;2016;1917,421;Male
Europe;Georgia;2016;2098,036;Female
Europe;Georgia;2016;1655,077;Rural
Europe;Georgia;2016;2270,328;Urban
Europe;Georgia;2017;4008,716;Total
Europe;Georgia;2017;1913,522;Male
Europe;Georgia;2017;2095,201;Female
Europe;Georgia;2017;1634,019;Rural
Europe;Georgia;2017;2278,042;Urban
Europe;Georgia;2018;4002,942;Total
Europe;Georgia;2018;1909,756;Male
Europe;Georgia;2018;2093,19;Female
Europe;Georgia;2018;1616,295;Rural
Europe;Georgia;2018;2290,836;Urban
Europe;Germany;2000;81400,882;Total
Europe;Germany;2000;39640,507;Male
Europe;Germany;2000;41760,376;Female
Europe;Germany;2000;20400,344;Rural
Europe;Germany;2000;61087,413;Urban
Europe;Germany;2001;81453,885;Total
Europe;Germany;2001;39695,906;Male
Europe;Germany;2001;41757,988;Female
Europe;Germany;2001;20245,265;Rural
Europe;Germany;2001;61290,583;Urban
Europe;Germany;2002;81535,122;Total
Europe;Germany;2002;39763,349;Male
Europe;Germany;2002;41771,775;Female
Europe;Germany;2002;20097,558;Rural
Europe;Germany;2002;61514,31;Urban
Europe;Germany;2003;81614,38;Total
Europe;Germany;2003;39828,458;Male
Europe;Germany;2003;41785,913;Female
Europe;Germany;2003;19950,126;Rural
Europe;Germany;2003;61736,369;Urban
Europe;Germany;2004;81646,474;Total
Europe;Germany;2004;39869,687;Male
Europe;Germany;2004;41776,787;Female
Europe;Germany;2004;19792,081;Rural
Europe;Germany;2004;61923,578;Urban
Europe;Germany;2005;81602,741;Total
Europe;Germany;2005;39873,471;Male
Europe;Germany;2005;41729,268;Female
Europe;Germany;2005;19617,625;Rural
Europe;Germany;2005;62053,609;Urban
Europe;Germany;2006;81472,226;Total
Europe;Germany;2006;39834,754;Male
Europe;Germany;2006;41637,481;Female
Europe;Germany;2006;19423,458;Rural
Europe;Germany;2006;62116,895;Urban
Europe;Germany;2007;81277,83;Total
Europe;Germany;2007;39764,776;Male
Europe;Germany;2007;41513,06;Female
Europe;Germany;2007;19215,385;Rural
Europe;Germany;2007;62129,072;Urban
Europe;Germany;2008;81065,752;Total
Europe;Germany;2008;39686,094;Male
Europe;Germany;2008;41379,657;Female
Europe;Germany;2008;19004,672;Rural
Europe;Germany;2008;62126,272;Urban
Europe;Germany;2009;80899,961;Total
Europe;Germany;2009;39629,844;Male
Europe;Germany;2009;41270,117;Female
Europe;Germany;2009;18807,36;Rural
Europe;Germany;2009;62158,252;Urban
Europe;Germany;2010;80827,002;Total
Europe;Germany;2010;39618,814;Male
Europe;Germany;2010;41208,187;Female
Europe;Germany;2010;18633,173;Rural
Europe;Germany;2010;62261,612;Urban
Europe;Germany;2011;80855,632;Total
Europe;Germany;2011;39656,764;Male
Europe;Germany;2011;41198,865;Female
Europe;Germany;2011;18485,321;Rural
Europe;Germany;2011;62448,659;Urban
Europe;Germany;2012;80972,628;Total
Europe;Germany;2012;39737,57;Male
Europe;Germany;2012;41235,059;Female
Europe;Germany;2012;18507,405;Rural
Europe;Germany;2012;62558,823;Urban
Europe;Germany;2013;81174,367;Total
Europe;Germany;2013;39861,298;Male
Europe;Germany;2013;41313,075;Female
Europe;Germany;2013;18544,7;Rural
Europe;Germany;2013;62720,439;Urban
Europe;Germany;2014;81450,378;Total
Europe;Germany;2014;40025,296;Male
Europe;Germany;2014;41425,074;Female
Europe;Germany;2014;18587,788;Rural
Europe;Germany;2014;62901,872;Urban
Europe;Germany;2015;81787,411;Total
Europe;Germany;2015;40224,576;Male
Europe;Germany;2015;41562,835;Female
Europe;Germany;2015;18629,376;Rural
Europe;Germany;2015;63078,413;Urban
Europe;Germany;2016;82193,768;Total
Europe;Germany;2016;40464,282;Male
Europe;Germany;2016;41729,488;Female
Europe;Germany;2016;18657,193;Rural
Europe;Germany;2016;63257,479;Urban
Europe;Germany;2017;82658,409;Total
Europe;Germany;2017;40737,725;Male
Europe;Germany;2017;41920,684;Female
Europe;Germany;2017;18672,1;Rural
Europe;Germany;2017;63442,124;Urban
Europe;Germany;2018;83124,418;Total
Europe;Germany;2018;41013,28;Male
Europe;Germany;2018;42111,133;Female
Europe;Germany;2018;18671,111;Rural
Europe;Germany;2018;63622,346;Urban
Africa;Ghana;2000;19278,856;Total
Africa;Ghana;2000;9730,71;Male
Africa;Ghana;2000;9548,14;Female
Africa;Ghana;2000;10619,132;Rural
Africa;Ghana;2000;8319,63;Urban
Africa;Ghana;2001;19756,928;Total
Africa;Ghana;2001;9973,341;Male
Africa;Ghana;2001;9783,588;Female
Africa;Ghana;2001;10759,435;Rural
Africa;Ghana;2001;8662,17;Urban
Africa;Ghana;2002;20246,381;Total
Africa;Ghana;2002;10221,782;Male
Africa;Ghana;2002;10024,594;Female
Africa;Ghana;2002;10903,66;Rural
Africa;Ghana;2002;9020,862;Urban
Africa;Ghana;2003;20750,299;Total
Africa;Ghana;2003;10477,723;Male
Africa;Ghana;2003;10272,585;Female
Africa;Ghana;2003;11051,2;Rural
Africa;Ghana;2003;9395,582;Urban
Africa;Ghana;2004;21272,323;Total
Africa;Ghana;2004;10743,126;Male
Africa;Ghana;2004;10529,202;Female
Africa;Ghana;2004;11200,504;Rural
Africa;Ghana;2004;9786,032;Urban
Africa;Ghana;2005;21814,642;Total
Africa;Ghana;2005;11019,196;Male
Africa;Ghana;2005;10795,452;Female
Africa;Ghana;2005;11350,899;Rural
Africa;Ghana;2005;10191,11;Urban
Africa;Ghana;2006;22379,055;Total
Africa;Ghana;2006;11306,877;Male
Africa;Ghana;2006;11072,18;Female
Africa;Ghana;2006;11501,626;Rural
Africa;Ghana;2006;10611,799;Urban
Africa;Ghana;2007;22963,946;Total
Africa;Ghana;2007;11605,325;Male
Africa;Ghana;2007;11358,621;Female
Africa;Ghana;2007;11652,304;Rural
Africa;Ghana;2007;11047,908;Urban
Africa;Ghana;2008;23563,825;Total
Africa;Ghana;2008;11911,719;Male
Africa;Ghana;2008;11652,113;Female
Africa;Ghana;2008;11800,555;Rural
Africa;Ghana;2008;11498,085;Urban
Africa;Ghana;2009;24170,94;Total
Africa;Ghana;2009;12222,052;Male
Africa;Ghana;2009;11948,891;Female
Africa;Ghana;2009;11944,412;Rural
Africa;Ghana;2009;11959,419;Urban
Africa;Ghana;2010;24779,619;Total
Africa;Ghana;2010;12533,386;Male
Africa;Ghana;2010;12246,228;Female
Africa;Ghana;2010;12081,325;Rural
Africa;Ghana;2010;12430,779;Urban
Africa;Ghana;2011;25387,712;Total
Africa;Ghana;2011;12844,636;Male
Africa;Ghana;2011;12543,077;Female
Africa;Ghana;2011;12210,704;Rural
Africa;Ghana;2011;12911,092;Urban
Africa;Ghana;2012;25996,45;Total
Africa;Ghana;2012;13156,379;Male
Africa;Ghana;2012;12840,075;Female
Africa;Ghana;2012;12333,058;Rural
Africa;Ghana;2012;13399,991;Urban
Africa;Ghana;2013;26607,645;Total
Africa;Ghana;2013;13469,42;Male
Africa;Ghana;2013;13138,221;Female
Africa;Ghana;2013;12449,163;Rural
Africa;Ghana;2013;13897,088;Urban
Africa;Ghana;2014;27224,473;Total
Africa;Ghana;2014;13785,234;Male
Africa;Ghana;2014;13439,246;Female
Africa;Ghana;2014;12559,438;Rural
Africa;Ghana;2014;14403,125;Urban
Africa;Ghana;2015;27849,205;Total
Africa;Ghana;2015;14104,836;Male
Africa;Ghana;2015;13744,367;Female
Africa;Ghana;2015;12664,366;Rural
Africa;Ghana;2015;14918,455;Urban
